id,authors,author_id,title,tags,doc_type,publisher,venue_name,venue_ID
43929,G. D. Tattersall,2596291112,Speech recognition based on the integration of FSVQ and neural network.,"Pattern recognition,Computer science,Speech recognition,Time delay neural network,Artificial intelligence,Artificial neural network",Conference,,Conference of the International Speech Communication Association,1177287137.0
44505,Claudius Gläser,2293842069,Auditory-based formant estimation in noise using a probabilistic framework.,"Joint probability distribution,Pattern recognition,Computer science,Spectrogram,Robustness (computer science),Speech recognition,Preprocessor,Artificial intelligence,Formant,Probabilistic framework",Conference,,Conference of the International Speech Communication Association,1177287137.0
44505,Martin Heckmann,2023153941,Auditory-based formant estimation in noise using a probabilistic framework.,"Joint probability distribution,Pattern recognition,Computer science,Spectrogram,Robustness (computer science),Speech recognition,Preprocessor,Artificial intelligence,Formant,Probabilistic framework",Conference,,Conference of the International Speech Communication Association,1177287137.0
44505,Frank Joublin,24202359,Auditory-based formant estimation in noise using a probabilistic framework.,"Joint probability distribution,Pattern recognition,Computer science,Spectrogram,Robustness (computer science),Speech recognition,Preprocessor,Artificial intelligence,Formant,Probabilistic framework",Conference,,Conference of the International Speech Communication Association,1177287137.0
44505,Christian Goerick,100748767,Auditory-based formant estimation in noise using a probabilistic framework.,"Joint probability distribution,Pattern recognition,Computer science,Spectrogram,Robustness (computer science),Speech recognition,Preprocessor,Artificial intelligence,Formant,Probabilistic framework",Conference,,Conference of the International Speech Communication Association,1177287137.0
48405,K. D. Joshi,2114369888,"Knowledge Flows: Knowledge Transfer, Sharing and Exchange in Organizations: Minitrack Introduction","Computer science,Knowledge transfer,Knowledge management,Management science",Conference,IEEE Computer Society,Hawaii International Conference on System Sciences,1164519180.0
48405,Joe Brooks,2974268092,"Knowledge Flows: Knowledge Transfer, Sharing and Exchange in Organizations: Minitrack Introduction","Computer science,Knowledge transfer,Knowledge management,Management science",Conference,IEEE Computer Society,Hawaii International Conference on System Sciences,1164519180.0
52192,Munish Gandhi,2126422870,A Data Model for Audio-Video Data .,"Data modeling,Data mining,Video processing,Computer science,Data model",Conference,,Conference on Management of Data,1180552634.0
52192,Edward L. Robertson,2151243420,A Data Model for Audio-Video Data .,"Data modeling,Data mining,Video processing,Computer science,Data model",Conference,,Conference on Management of Data,1180552634.0
52584,S. H. Lim,2700848421,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52584,C. M. Lee,2696834393,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52584,J. Y. Jung,2638112056,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52584,S. D. Yoon,2627709975,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52584,Y. K. Hwang,2710197331,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52584,S. W. Shin,2643839354,A Study on the Development of High Precision Cam Profile CNC Grinding Machine with CAD/CAM System.,"CAD,Engineering drawing,Computer science,Artificial intelligence,Grinding,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
52888,Etiel Petrinja,303037059,Two Evolution Indicators for FOSS Projects,"Linear equation,Data mining,Systems engineering,Computer science,Discriminant,General linear model,Concurrent validity,Software,Product metric,Statistical hypothesis testing,Software versioning",Conference,"Springer, Berlin, Heidelberg",Open Source Systems,1176326080.0
52888,Giancarlo Succi,2310608531,Two Evolution Indicators for FOSS Projects,"Linear equation,Data mining,Systems engineering,Computer science,Discriminant,General linear model,Concurrent validity,Software,Product metric,Statistical hypothesis testing,Software versioning",Conference,"Springer, Berlin, Heidelberg",Open Source Systems,1176326080.0
54153,Carlos E. Salgado,2154212433,Generating a Business Model Canvas through Elicitation of Business Goals and Rules from Process-Level Use Cases,"Artifact-centric business process model,Semantics of Business Vocabulary and Business Rules,Business process,Computer science,Business model,Business Model Canvas,Business process modeling,Business rule,Business Process Model and Notation,Management science,Process management",Conference,"Springer, Cham",International Conference on Business Informatics Research,2754527366.0
54153,Juliana Teixeira,2568292280,Generating a Business Model Canvas through Elicitation of Business Goals and Rules from Process-Level Use Cases,"Artifact-centric business process model,Semantics of Business Vocabulary and Business Rules,Business process,Computer science,Business model,Business Model Canvas,Business process modeling,Business rule,Business Process Model and Notation,Management science,Process management",Conference,"Springer, Cham",International Conference on Business Informatics Research,2754527366.0
54153,Ricardo Jorge Machado,2101052408,Generating a Business Model Canvas through Elicitation of Business Goals and Rules from Process-Level Use Cases,"Artifact-centric business process model,Semantics of Business Vocabulary and Business Rules,Business process,Computer science,Business model,Business Model Canvas,Business process modeling,Business rule,Business Process Model and Notation,Management science,Process management",Conference,"Springer, Cham",International Conference on Business Informatics Research,2754527366.0
54153,Rita Suzana Pitangueira Maciel,2164877724,Generating a Business Model Canvas through Elicitation of Business Goals and Rules from Process-Level Use Cases,"Artifact-centric business process model,Semantics of Business Vocabulary and Business Rules,Business process,Computer science,Business model,Business Model Canvas,Business process modeling,Business rule,Business Process Model and Notation,Management science,Process management",Conference,"Springer, Cham",International Conference on Business Informatics Research,2754527366.0
54972,Peter Lane,2463555713,Simple Synchrony Networks: Learning Generalisations across Syntactic Constituents.,"Computer science,Artificial intelligence,Natural language processing,Syntax,Machine learning",Conference,,European Conference on Artificial Intelligence,1162831978.0
55078,Ying Wu,2433987446,Multi-layer topology preserving mapping for K-means clustering,"Cross entropy,Biological data,k-means clustering,Data mining,Cluster (physics),Topology,Multi layer,Computer science,Artificial intelligence,Cluster analysis,Quantization (signal processing),Machine learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Data Engineering and Automated Learning,1148751172.0
55078,Thomas K. Doyle,2119266281,Multi-layer topology preserving mapping for K-means clustering,"Cross entropy,Biological data,k-means clustering,Data mining,Cluster (physics),Topology,Multi layer,Computer science,Artificial intelligence,Cluster analysis,Quantization (signal processing),Machine learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Data Engineering and Automated Learning,1148751172.0
55078,Colin Fyfe,669381866,Multi-layer topology preserving mapping for K-means clustering,"Cross entropy,Biological data,k-means clustering,Data mining,Cluster (physics),Topology,Multi layer,Computer science,Artificial intelligence,Cluster analysis,Quantization (signal processing),Machine learning",Conference,"Springer, Berlin, Heidelberg",Intelligent Data Engineering and Automated Learning,1148751172.0
57330,Kook Jin Ahn,2105991170,Spectral Sparsification in Dynamic Graph Streams,"Spectral properties,Graph,Discrete mathematics,Electrical network,Computer science,Data stream,Theoretical computer science,Sampling (statistics),Disjoint path",Conference,"Springer, Berlin, Heidelberg","International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques",2757547734.0
57330,Sudipto Guha,2135063632,Spectral Sparsification in Dynamic Graph Streams,"Spectral properties,Graph,Discrete mathematics,Electrical network,Computer science,Data stream,Theoretical computer science,Sampling (statistics),Disjoint path",Conference,"Springer, Berlin, Heidelberg","International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques",2757547734.0
57330,Andrew McGregor,2099571765,Spectral Sparsification in Dynamic Graph Streams,"Spectral properties,Graph,Discrete mathematics,Electrical network,Computer science,Data stream,Theoretical computer science,Sampling (statistics),Disjoint path",Conference,"Springer, Berlin, Heidelberg","International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques",2757547734.0
58261,B. K. Bog,2316496857,A general semantic analyser for data base access,"Front and back ends,Design elements and principles,Analyser,Information retrieval,Computer science,Theoretical computer science,Natural language,Artificial intelligence,Casual,Data access,Machine learning",Conference,Morgan Kaufmann Publishers Inc.,International Joint Conference on Artificial Intelligence,1203999783.0
58261,K. Sparck Jones,2169254595,A general semantic analyser for data base access,"Front and back ends,Design elements and principles,Analyser,Information retrieval,Computer science,Theoretical computer science,Natural language,Artificial intelligence,Casual,Data access,Machine learning",Conference,Morgan Kaufmann Publishers Inc.,International Joint Conference on Artificial Intelligence,1203999783.0
59226,Sine Viesmose Birch,2487545926,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
59226,Thomas Stig Jacobsen,2955083061,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
59226,Jacob Jon Jensen,2327993736,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
59226,Christoffer Moesgaard,2185514725,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
59226,Niels Nørgaard Samuelsen,224712805,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
59226,Jiří Srba,2017771450,Interval Abstraction Refinement for Model Checking of Timed-Arc Petri Nets,"Obstacle,Discrete mathematics,Model checking,Petri net,Arc (geometry),Abstraction,Computer science,Theoretical computer science,Stochastic Petri net,Abstraction refinement",Conference,"Springer, Cham",Formal Modeling and Analysis of Timed Systems,1167275352.0
65220,Qingxiao Guan,2304723528,Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0
65220,Jing Dong,2676058149,Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0
65220,Tieniu Tan,2120394816,Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0
67582,Diana Zaiu Inkpen,852303700,Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0
67582,Graeme Hirst,2103053954,Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0
71126,Reinhard Klein,2126764247,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0
72095,Probir Kumar Banerjee,2173792528,EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0
72095,Hamid Bagha,2658711646,EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0
72147,Volker Frehe,743897530,A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0
72147,Florian Stiel,1127576488,A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0
72147,Frank Teuteberg,2250667020,A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0
73508,Belhassen Akrout,11423040,Drowsiness Detection based on Video Analysis Approach,"Computer vision,Computer science,Artificial intelligence",Conference,,International Conference on Computer Vision Theory and Applications,1179772154.0
73508,Walid Mahdi,2479150170,Drowsiness Detection based on Video Analysis Approach,"Computer vision,Computer science,Artificial intelligence",Conference,,International Conference on Computer Vision Theory and Applications,1179772154.0
73508,Abdelmajid Ben Hamadou,2023969377,Drowsiness Detection based on Video Analysis Approach,"Computer vision,Computer science,Artificial intelligence",Conference,,International Conference on Computer Vision Theory and Applications,1179772154.0
74282,Tomohisa Yamashita,2139313784,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74282,Daisuke Takaoka,1351879188,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74282,Noriaki Izumi,2115010573,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74282,Akio Sashima,67597021,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74282,Koichi Kurumatani,287525037,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74282,Koiti Hasida,2005398005,CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0
74687,Fernando de Ferreira Rezende,2984510050,A Cache Coherency Strategy for a Client/Server KBMS.,"Cache invalidation,Cache pollution,Computer science,Cache,MESIF protocol,MESI protocol,Page cache,Cache algorithms,Cache coloring,Database,Operating system",Journal,,Datenbank Rundbrief,32015433.0
74687,Victoria Hall,2660931963,A Cache Coherency Strategy for a Client/Server KBMS.,"Cache invalidation,Cache pollution,Computer science,Cache,MESIF protocol,MESI protocol,Page cache,Cache algorithms,Cache coloring,Database,Operating system",Journal,,Datenbank Rundbrief,32015433.0
75067,Narciso Cerpa,2571766951,Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0
75067,Sergio Otoya,2987788078,Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0
75756,P. Bonzon,242944960,Learning of abstractions from structural descriptions of pictures,"Programming language,Content-addressable memory,Abstraction,Computer science,Artificial intelligence,Natural language processing,Machine learning",Conference,Morgan Kaufmann Publishers Inc.,International Joint Conference on Artificial Intelligence,1203999783.0
77161,Petko Valtchev,1900333666,Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0
77161,Rokia Missaoui,1509219429,Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0
77161,Robert Godin,2250387530,Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0
80570,Takahisa Toda,2794299195,Hypergraph Transversal Computation with Binary Decision Diagrams,"Boolean function,Data structure,Computer science,Hypergraph,Binary decision diagram,Algorithm,Transversal (geometry),Theoretical computer science,Time complexity,Computation",Conference,"Springer, Berlin, Heidelberg",Symposium on Experimental and Efficient Algorithms,1138890651.0
82554,Thomas Portele,699072579,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
82554,Silke Goronzy,2761457484,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
82554,Martin C. Emele,2479124409,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
82554,Andreas Kellner,2026485844,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
82554,Sunna Torge,73506528,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
82554,Jürgen te Vrugt,2066027200,Smartkom-home - an advanced multi-modal interface to home entertainment.,"Computer science,Home entertainment,Human–computer interaction,Multimedia,Modal",Conference,,Conference of the International Speech Communication Association,1177287137.0
85772,Jeff Conklin,2639405776,Panel: Organisational Memory,"Computer science,Knowledge management,Human–computer interaction",Conference,"Kluwer Academic Publishers, Dordrecht, The Netherlands",European Conference on Computer Supported Cooperative Work,1180389419.0
85772,Susan Leigh Star,2280845601,Panel: Organisational Memory,"Computer science,Knowledge management,Human–computer interaction",Conference,"Kluwer Academic Publishers, Dordrecht, The Netherlands",European Conference on Computer Supported Cooperative Work,1180389419.0
86197,Philipp Marcus,2108178048,Securing Mobile Device-Based Machine Interactions with User Location Histories,"Imperfect,Computer science,Computer security,Usability,Computer network,Location based access control,Mobile device,Workflow,restrict,Trajectory",Conference,"Springer, Berlin, Heidelberg",Security and Privacy in Mobile Information and Communication Systems,1160389874.0
86197,Moritz Kessel,2168893805,Securing Mobile Device-Based Machine Interactions with User Location Histories,"Imperfect,Computer science,Computer security,Usability,Computer network,Location based access control,Mobile device,Workflow,restrict,Trajectory",Conference,"Springer, Berlin, Heidelberg",Security and Privacy in Mobile Information and Communication Systems,1160389874.0
86197,Claudia Linnhoff-Popien,259619398,Securing Mobile Device-Based Machine Interactions with User Location Histories,"Imperfect,Computer science,Computer security,Usability,Computer network,Location based access control,Mobile device,Workflow,restrict,Trajectory",Conference,"Springer, Berlin, Heidelberg",Security and Privacy in Mobile Information and Communication Systems,1160389874.0
87791,Megan MacGregor,2405610054,"Innovation, Incentive and Reward, Intellectual Property Law & Policy.","Law and economics,Internet privacy,Incentive,Computer science,Intellectual property",Journal,,"Journal of Information, Law and Technology",4458074.0
89833,Jason Cope,2161838337,ADAPTING GRID SERVICES FOR URGENT COMPUTING ENVIRONMENTS,"DRMAA,Grid computing,Computer science,Data grid,Semantic grid,Database,Grid,Distributed computing",Conference,,International Conference on Software and Data Technologies,1188030315.0
89833,Henry M. Tufo,2000756334,ADAPTING GRID SERVICES FOR URGENT COMPUTING ENVIRONMENTS,"DRMAA,Grid computing,Computer science,Data grid,Semantic grid,Database,Grid,Distributed computing",Conference,,International Conference on Software and Data Technologies,1188030315.0
92058,Guo-Hong Ding,2665343389,Implementing vocal tract length normalization in the MLLR framework.,"Normalization (statistics),Pattern recognition,Computer science,Speech recognition,Artificial intelligence,Vocal tract",Conference,,Conference of the International Speech Communication Association,1177287137.0
92058,Yi-Fei Zhu,2681931737,Implementing vocal tract length normalization in the MLLR framework.,"Normalization (statistics),Pattern recognition,Computer science,Speech recognition,Artificial intelligence,Vocal tract",Conference,,Conference of the International Speech Communication Association,1177287137.0
92058,Chengrong Li,2687050927,Implementing vocal tract length normalization in the MLLR framework.,"Normalization (statistics),Pattern recognition,Computer science,Speech recognition,Artificial intelligence,Vocal tract",Conference,,Conference of the International Speech Communication Association,1177287137.0
92058,Bo Xu,2985993671,Implementing vocal tract length normalization in the MLLR framework.,"Normalization (statistics),Pattern recognition,Computer science,Speech recognition,Artificial intelligence,Vocal tract",Conference,,Conference of the International Speech Communication Association,1177287137.0
94238,Diane Rowland,2617415083,The Year 2000 Problem: Introduction.,"Year 2000 problem,Internet privacy,Computer science",Journal,,"Journal of Information, Law and Technology",4458074.0
94630,Donald M. Allen,2789997808,The role of the community in a technical support community: a case study,"World Wide Web,Social community,Social web,Computer science,Folksonomy,Technical support",Conference,"Springer, Berlin, Heidelberg",International Conference on Online Communities and Social Computing,2754966661.0
94630,Thomas Schneider,2505804379,The role of the community in a technical support community: a case study,"World Wide Web,Social community,Social web,Computer science,Folksonomy,Technical support",Conference,"Springer, Berlin, Heidelberg",International Conference on Online Communities and Social Computing,2754966661.0
95068,Xia Wang,2438514989,Low complexity Mandarin speaker-independent isolated word recognition.,"Computer science,Word recognition,Word error rate,Speech recognition,Speaker recognition,Mandarin Chinese",Conference,,Conference of the International Speech Communication Association,1177287137.0
95068,Juha Iso-Sipilä,1221493752,Low complexity Mandarin speaker-independent isolated word recognition.,"Computer science,Word recognition,Word error rate,Speech recognition,Speaker recognition,Mandarin Chinese",Conference,,Conference of the International Speech Communication Association,1177287137.0
95816,Pascal Nicolas,2142028151,A possibilistic approach to restore consistency in answer set programming.,"Functional logic programming,Horn clause,Computer science,Multimodal logic,Algorithm,Stable model semantics,Classical logic,Logic programming,Answer set programming,Higher-order logic",Conference,,Non-Monotonic Reasoning,1181711330.0
95816,Laurent Garcia,2345352226,A possibilistic approach to restore consistency in answer set programming.,"Functional logic programming,Horn clause,Computer science,Multimodal logic,Algorithm,Stable model semantics,Classical logic,Logic programming,Answer set programming,Higher-order logic",Conference,,Non-Monotonic Reasoning,1181711330.0
95816,Igor Stéphan,2118203593,A possibilistic approach to restore consistency in answer set programming.,"Functional logic programming,Horn clause,Computer science,Multimodal logic,Algorithm,Stable model semantics,Classical logic,Logic programming,Answer set programming,Higher-order logic",Conference,,Non-Monotonic Reasoning,1181711330.0
99023,Catarina Lucena,2119892631,Semantic Adaptation of Knowledge Representation Systems,"Ontology (information science),Ontology,Knowledge representation and reasoning,Information retrieval,Process ontology,Computer science,Upper ontology,Ontology components,Ontology learning,Semantics",Conference,"Springer, Berlin, Heidelberg","Doctoral Conference on Computing, Electrical and Industrial Systems",1141159355.0
99023,João Sarraipa,166280524,Semantic Adaptation of Knowledge Representation Systems,"Ontology (information science),Ontology,Knowledge representation and reasoning,Information retrieval,Process ontology,Computer science,Upper ontology,Ontology components,Ontology learning,Semantics",Conference,"Springer, Berlin, Heidelberg","Doctoral Conference on Computing, Electrical and Industrial Systems",1141159355.0
99023,Ricardo Jardim-Gonçalves,277322418,Semantic Adaptation of Knowledge Representation Systems,"Ontology (information science),Ontology,Knowledge representation and reasoning,Information retrieval,Process ontology,Computer science,Upper ontology,Ontology components,Ontology learning,Semantics",Conference,"Springer, Berlin, Heidelberg","Doctoral Conference on Computing, Electrical and Industrial Systems",1141159355.0
102669,Adnan M. Al-Khatib,2398151502,Mining Fraudulent Transactions in e-payment Systems.,"Internet privacy,Computer science,Payment service provider,Payment,Database",Conference,,Information Integration and Web-based Applications & Services,2625663801.0
102669,Ezz Hattab,2266461840,Mining Fraudulent Transactions in e-payment Systems.,"Internet privacy,Computer science,Payment service provider,Payment,Database",Conference,,Information Integration and Web-based Applications & Services,2625663801.0
108831,Arun C. Surendran,2079639309,Predictive adaptation and compensation for robust speech recognition.,"Pattern recognition,Computer science,Speech recognition,Speaker recognition,Artificial intelligence",Conference,,Conference of the International Speech Communication Association,1177287137.0
108831,Chin-Hui Lee,2163150924,Predictive adaptation and compensation for robust speech recognition.,"Pattern recognition,Computer science,Speech recognition,Speaker recognition,Artificial intelligence",Conference,,Conference of the International Speech Communication Association,1177287137.0
111538,Dmitry Kropotov,2018993203,One Approach to Fuzzy Expert Systems Construction.,"Data mining,Neuro-fuzzy,Fuzzy classification,Computer science,Fuzzy set operations,Expert system,Fuzzy expert system,Artificial intelligence,Adaptive neuro fuzzy inference system,Legal expert system",Conference,,International Conference on Enterprise Information Systems,1151763769.0
111538,Dmitry P. Vetrov,2029252525,One Approach to Fuzzy Expert Systems Construction.,"Data mining,Neuro-fuzzy,Fuzzy classification,Computer science,Fuzzy set operations,Expert system,Fuzzy expert system,Artificial intelligence,Adaptive neuro fuzzy inference system,Legal expert system",Conference,,International Conference on Enterprise Information Systems,1151763769.0
111790,Aitor Murguzur,2001113056,Context-Aware Staged Configuration of Process Variants@Runtime,"Systems engineering,Existential quantification,Computer science,Paradigm shift,Context awareness,Process variability,User requirements document,Scalability",Conference,"Springer, Cham",Conference on Advanced Information Systems Engineering,1134069326.0
111790,Xabier De Carlos,334014309,Context-Aware Staged Configuration of Process Variants@Runtime,"Systems engineering,Existential quantification,Computer science,Paradigm shift,Context awareness,Process variability,User requirements document,Scalability",Conference,"Springer, Cham",Conference on Advanced Information Systems Engineering,1134069326.0
